EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1179917,WALLACE CO.,SHARON SPGS ARPT,05/08/2024,1153,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,191629,C,199,GLD,0,0,Law Enforcement, ,0.06,50,5,SSW,5,SSW,SHARON SPGS ARPT,05/08/2024,1155,38.7786,-101.7787,38.7786,-101.7776,"Wallace County Deputies reported a landspout tornado that lasted about two minutes and produced no damage.","A brief landspout tornado developed along a stationary boundary over southern Wallace County. No damage was found, so the tornado has been rated an EF-Unknown.",211
1181788,RUSSELL CO.,RUSSELL,05/19/2024,1432,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,191265,C,167,ICT,0,0,NWS Storm Survey, ,1.62,15,3,WNW,2,NNW,RUSSELL,05/19/2024,1442,38.899,-98.8971,38.9074,-98.8689,"The majority of the damage was to numerous power poles that were either broken or bent. Some stacked old power poles were tossed in various directions.","Around 2:30pm on Sunday May 19th, a high precipitation supercell developed near Hays along a warm front. This storm tracked east along I-70 producing a few brief tornadoes across Russell and northern Ellsworth county.  As it progressed east, the wind and hail threat ramp-up as it moved into Saline County.  The Salina Airport measured a 100 mph wind gust!  There was also numerous reports of golf ball size hail across Salina. ||A rapidly moving line of storms called a derecho then moved out of western Kansas and into Reno and Kingman counties shortly after 7 pm.  This intense line of storms produced widespread 70 to 90 mph winds as it raced off to the northeast at 70 to 80 mph. Hardest hit were the communities of Hutchinson Haven, Burrton, Halstead and Newton where widespread tree damage and power outages were reported.  Damage was also reported across southern Marion and northern Butler counties with  tornado damage was documented near Burns.  The destructive line of storms continued to produce damaging winds as it tracked toward Kansas City late Sunday night.",212
1181787,ELLSWORTH CO.,WILSON,05/19/2024,1520,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,191265,C,53,ICT,0,0,NWS Storm Survey, ,0.17,10,5,ENE,5,ENE,WILSON,05/19/2024,1525,38.848,-98.3941,38.8498,-98.3921,"A pivot system was flipped to the north on the south side of I-70 and to the south on the north side of I-70. A KDOT sign was also twisted.","Around 2:30pm on Sunday May 19th, a high precipitation supercell developed near Hays along a warm front. This storm tracked east along I-70 producing a few brief tornadoes across Russell and northern Ellsworth county.  As it progressed east, the wind and hail threat ramp-up as it moved into Saline County.  The Salina Airport measured a 100 mph wind gust!  There was also numerous reports of golf ball size hail across Salina. ||A rapidly moving line of storms called a derecho then moved out of western Kansas and into Reno and Kingman counties shortly after 7 pm.  This intense line of storms produced widespread 70 to 90 mph winds as it raced off to the northeast at 70 to 80 mph. Hardest hit were the communities of Hutchinson Haven, Burrton, Halstead and Newton where widespread tree damage and power outages were reported.  Damage was also reported across southern Marion and northern Butler counties with  tornado damage was documented near Burns.  The destructive line of storms continued to produce damaging winds as it tracked toward Kansas City late Sunday night.",213
1188671,BARTON CO.,ELLINWOOD,05/19/2024,1747,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,191265,C,9,ICT,0,0,Public, ,1.05,40,3,NNW,3,NNW,ELLINWOOD,05/19/2024,1749,38.39,-98.61,38.3971,-98.5928,"Tornado is documented from a video on social media. Location and time are estimated via radar.��No tornadic damage was found in the area. Nearby damage to a farmstead indicated straight line wind damage.","Around 2:30pm on Sunday May 19th, a high precipitation supercell developed near Hays along a warm front. This storm tracked east along I-70 producing a few brief tornadoes across Russell and northern Ellsworth county.  As it progressed east, the wind and hail threat ramp-up as it moved into Saline County.  The Salina Airport measured a 100 mph wind gust!  There was also numerous reports of golf ball size hail across Salina. ||A rapidly moving line of storms called a derecho then moved out of western Kansas and into Reno and Kingman counties shortly after 7 pm.  This intense line of storms produced widespread 70 to 90 mph winds as it raced off to the northeast at 70 to 80 mph. Hardest hit were the communities of Hutchinson Haven, Burrton, Halstead and Newton where widespread tree damage and power outages were reported.  Damage was also reported across southern Marion and northern Butler counties with  tornado damage was documented near Burns.  The destructive line of storms continued to produce damaging winds as it tracked toward Kansas City late Sunday night.",214
1181786,MARION CO.,BURNS,05/19/2024,1916,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,191265,C,115,ICT,0,0,NWS Storm Survey, ,1.09,40,3,WNW,2,NW,BURNS,05/19/2024,1918,38.1,-96.92,38.1,-96.9,"Damage occurred to a few farm outbuildings along with trees. During the survey, swirls were observed in the brome and tree damage. There was debris collected in the trees too.","Around 2:30pm on Sunday May 19th, a high precipitation supercell developed near Hays along a warm front. This storm tracked east along I-70 producing a few brief tornadoes across Russell and northern Ellsworth county.  As it progressed east, the wind and hail threat ramp-up as it moved into Saline County.  The Salina Airport measured a 100 mph wind gust!  There was also numerous reports of golf ball size hail across Salina. ||A rapidly moving line of storms called a derecho then moved out of western Kansas and into Reno and Kingman counties shortly after 7 pm.  This intense line of storms produced widespread 70 to 90 mph winds as it raced off to the northeast at 70 to 80 mph. Hardest hit were the communities of Hutchinson Haven, Burrton, Halstead and Newton where widespread tree damage and power outages were reported.  Damage was also reported across southern Marion and northern Butler counties with  tornado damage was documented near Burns.  The destructive line of storms continued to produce damaging winds as it tracked toward Kansas City late Sunday night.",215
1168010,OSAGE CO.,BURLINGAME,05/19/2024,2044,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,189984,C,139,TOP,0,0,NWS Storm Survey, ,0.69,40,6,N,7,N,BURLINGAME,05/19/2024,2048,38.8332,-95.8409,38.85,-95.84,"Survey revealed tree and tree limb damage in a field.  The tornado may have developed just northwest of a structure where some wind damage was noted however this location appeared to have been east of the actual circulation so it may have been enhanced downdraft winds on the east flank of the tornado that did that minor damage.  Radar also showed a CC minimum or a debris signature with this circulation.","Another severe weather episode pounded northeast Kansas during the evening of May 19th.  At least 2 small tornadoes also occurred with more widespread damaging winds and large hail reports also received.",216
1168011,SHAWNEE CO.,DOVER,05/19/2024,2108,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,189984,C,177,TOP,0,0,NWS Storm Survey, ,0.08,25,1,SSW,1,SSW,DOVER,05/19/2024,2110,38.9549,-95.9375,38.9551,-95.9361,"Survey revealed a small brief tornado in this location.  Tree limb damage was noted to live oaks and white pines.  Radar data did also show a small debris signature (CC minimum) in this location with the velocity rotation signature.  There was no access to the east.","Another severe weather episode pounded northeast Kansas during the evening of May 19th.  At least 2 small tornadoes also occurred with more widespread damaging winds and large hail reports also received.",217
1263136,JOHNSON CO.,GARDNER ARPT,05/19/2024,2119,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,192552,C,91,EAX,0,0,NWS Storm Survey, ,0.88,75,1,SSE,1,SE,GARDNER ARPT,05/19/2024,2121,38.7837,-94.9398,38.7866,-94.9338,"NWS Damage Survey confirmed a short lived EF-1 tornado developed due to a strong embedded circulation along a line of thunderstorms that moved northeast across Johnson County Kansas. The tornado began and ended on the south side of Gardner, KS around 10:20 PM CDT Sunday night, May 19th, 2024.","During the late evening hours of May 19th, a squall line brought severe wind gusts and a few tornadoes to portions of Johnson and Wyandotte Counties.",218
1263137,LEAVENWORTH CO.,LINWOOD,05/19/2024,2126,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,192552,C,103,EAX,0,0,Emergency Manager, ,1.51,150,2,E,3,ENE,LINWOOD,05/19/2024,2128,38.999,-94.9953,39.0204,-94.99,"Damage survey confirmed a brief Tornado developed within an embedded circulation within the line of thunderstorms lifting north across southern Leavenworth County Sunday night, May 19th, 2024. The tornado impacted rural areas, with damage to trees and no damage to structures.","During the late evening hours of May 19th, a squall line brought severe wind gusts and a few tornadoes to portions of Johnson and Wyandotte Counties.",219
1263133,JOHNSON CO.,ZARAH,05/19/2024,2131,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,192552,C,91,EAX,0,0,NWS Storm Survey, ,1.63,105,2,NW,1,WNW,HOLLIDAY,05/19/2024,2136,39.0158,-94.8438,39.0352,-94.8264,"Survey confirmed an EF-1 tornado in NW Johnson County KS. Most notable damage was to school concession stand and administrative building near the track and football field. Debris from this area was carried a few neighborhoods away. In one of the neighborhoods, there was roof damage to two homes with loss of roof decking on the corner of one home. Most of the damage was to trees with large trunks snapped higher up in the tree, some trees were uprooted though they were evergreens with shallow root systems or the tree was beginning to rot at the base. Debris was in an overall convergent pattern.","During the late evening hours of May 19th, a squall line brought severe wind gusts and a few tornadoes to portions of Johnson and Wyandotte Counties.",220
1263134,JOHNSON CO.,OVERLAND PARK,05/19/2024,2139,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,192552,C,91,EAX,0,0,NWS Storm Survey, ,2.63,150,1,NE,0,N,MISSION HILLS,05/19/2024,2145,38.99,-94.66,39.02,-94.63,"Preliminary results of a NWS Damage Survey have confirmed an EF-1 Tornado occurred Sunday Night, May 19th, 2024 in northeastern Johnson County Kansas. Much of the path was EF-0 Damage, with a pocket of EF-1 Damage with max winds around 95 MPH. The tornado began near the western edge of Prairie Village Kansas, near 79th and Lamar Ave around 10:39 PM CDT. It continued northeast through Prairie Village toward Fairway KS and ending around 10:45 PM CDT on the western edge of Mission Hills.","During the late evening hours of May 19th, a squall line brought severe wind gusts and a few tornadoes to portions of Johnson and Wyandotte Counties.",221
1191778,BARBER CO.,HAZELTON,05/25/2024,1815,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,193041,C,7,DDC,0,0,NWS Storm Survey, ,1.34,1,1,S,1,NE,HAZELTON,05/25/2024,1818,37.09,-98.4,37.1083,-98.3919,"EF0 tornado developed in Hazelton and went NE 1 mile.","Hail and wind 05/25.",222
1183103,HARPER CO.,WALDRON,05/25/2024,1829,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,190877,C,77,ICT,0,0,NWS Storm Survey, ,6.7,100,6,NNE,5,SSE,ATTICA,05/25/2024,1836,37.0806,-98.1424,37.1584,-98.1977,"The tornado tracked northwest and damaged a farmstead west of Anthony. What made this tornado unique was that it did not form from the main mesocyclone associated with the supercell, but rather from the supercell's interaction with one of the storms lifting due north out of Oklahoma. EF-2 damage was found at a farm about 8 miles west of Anthony where large sections of a roof structure were removed. A couple tree trunks were snapped with another one uprooted. One outbuilding was totally destroyed.","Rich low level moisture rapidly lifted north across the Plains on Saturday May 25th with storms initially developing along a developing dryline across western Oklahoma. One particular storm gained strength as it tracked north of the Oklahoma/Kansas border. This supercell thunderstorm produced a brief tornado in Barber County before tracking east and producing an EF-2 tornado west of Anthony. What made this tornado unique was that it did not form from the main mesocyclone associated with the supercell, but rather from the supercells interaction with one of the storms lifting due north out of Oklahoma.||The tornado threat was short-lived though as storms lifting north out of northern Oklahoma merged with the supercell which transitioned the threat to damaging winds.  This cluster of storms produced 60 to 75 mph winds as it tracked across Wichita which caused widespread tree damage and widespread power outages.||Around midnight additional storms developed over southern Cowley County and rapidly starting rotating which required a tornado warning as it tracked toward the Kansas/Oklahoma border.  This storm went on to produce just shy of baseball size hail in Tyro and 80 mph winds in Caney.",223
1193959,WICHITA CO.,MARIENTHAL,06/13/2024,1405,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,192941,C,203,GLD,0,0,Trained Spotter, ,0.02,25,9,NE,9,NE,MARIENTHAL,06/13/2024,1420,38.5837,-101.1294,38.5836,-101.1291,"Report of an EF-U landspout tornado just inside the Wichita County line that lasted 15 minutes over the location in an open field. No damage was reported, so the wind speeds are unknown. The landspout developed with a thunderstorm during it's early stage as it interacted with a boundary.","A cluster of thunderstorms developed during the afternoon hours as a low pressure system moved over the High Plains. As the storms moved over Wallace, Wichita, and Logan counties they produced primarily thunderstorm wind gusts up to 66 mph. The peak gust was reported three times with two of the observations occurring near Marienthal in Wichita County and the other near Winona in Logan County. Zero visibility was also reported near Marienthal with the storms due to localized dust storms. These storms also primarily produced small hail, but some hail up to the size of quarters in Wallace and Wichita counties did occur. The quarter sized hail was reported in the town of Leoti. An EF-Unknown landspout tornado also occurred in northeast Wichita County; however, it did not produce any damage.",224
1192338,FINNEY CO.,EMINENCE,06/18/2024,1446,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,193097,C,55,DDC,0,0,NWS Storm Survey, ,0.01,10,5,NNW,5,NNW,EMINENCE,06/18/2024,1446,38.18,-100.54,38.18,-100.54,"Numerous photos and video evidence of a tornado. Report of the tornado persistent for 10 minutes. Rating EFU due to no damage reported.","Hail and wind 06/18.",225
1192344,FORD CO.,HOWELL,06/18/2024,1747,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,193097,C,57,DDC,0,0,NWS Storm Survey, ,0.01,10,9,S,9,S,HOWELL,06/18/2024,1747,37.65,-100.21,37.65,-100.21,"Several sightings of the tornado.  Tornado estimated an EFU since no damage was reported.","Hail and wind 06/18.",226
1192353,FORD CO.,HOWELL,06/18/2024,1847,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,193097,C,57,DDC,0,0,NWS Storm Survey, ,0.01,10,9,S,9,S,HOWELL,06/18/2024,1852,37.65,-100.21,37.6448,-100.1603,"Saw by several people. Rated an EFU since no damage was reported.","Hail and wind 06/18.",227
1179276,LYON CO.,MILLER,06/28/2024,1913,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,191553,C,111,TOP,0,0,NWS Storm Survey, ,2.37,30,3,SW,4,S,MILLER,06/28/2024,1920,38.5978,-96.0384,38.5766,-96.0038,"A brief tornado developed east of I-335 in Lyon County. Several photos and reports of this tornado were received, but no damage was found as the tornado stayed largely over open|country.","A supercell moved across parts of Lyon and Osage Counties on the evening of June 28. This storm produced three brief tornadoes,  as well as flash flooding and a larger area of scattered 70-85 mph straight-line winds.",228
1179278,OSAGE CO.,BARCLAY,06/28/2024,1939,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,191553,C,139,TOP,0,0,NWS Storm Survey, ,1.24,30,1,S,2,SE,BARCLAY,06/28/2024,1941,38.5657,-95.8826,38.5596,-95.8611,"A brief tornado developed south of Barclay, staying mostly over open fields but producing some minor tree damage.","A supercell moved across parts of Lyon and Osage Counties on the evening of June 28. This storm produced three brief tornadoes,  as well as flash flooding and a larger area of scattered 70-85 mph straight-line winds.",229
1179279,OSAGE CO.,OLIVET,06/28/2024,1959,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,191553,C,139,TOP,0,0,NWS Storm Survey, ,0.34,30,2,NE,2,NE,OLIVET,06/28/2024,2000,38.5009,-95.7188,38.5005,-95.7125,"Another brief tornado, likely embedded in an area of just as strong downdraft winds, affected the southern short of Melvern Lake. Multiple trees were blown down or damaged, one RV was rolled over, and damage occurred to the marina.","A supercell moved across parts of Lyon and Osage Counties on the evening of June 28. This storm produced three brief tornadoes,  as well as flash flooding and a larger area of scattered 70-85 mph straight-line winds.",230
1199135,WOODSON CO.,YATES CENTER,06/29/2024,1525,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,194013,C,207,ICT,0,0,Fire Department/Rescue, ,0.05,10,4,SW,4,SW,YATES CENTER,06/29/2024,1526,37.8369,-95.7801,37.8373,-95.7793,"A brief landspout was reported by the fire department; there were public reports on social media with pictures and videos.","Scattered severe thunderstorms tracked across south central and southeast Kansas beginning during the afternoon hours of the 29th and lasting into the late evening hours. These storms produced quarter to baseball sized hail and damaging wind gusts up to 75 mph; damage occurred to trees and power poles. There was one landspout reported inear Yates Center. Heavy rain persisted over south central Kansas which led to flash flooding in Kingman.",231
1201315,RAWLINS CO.,ACHILLES,07/06/2024,1302,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,194340,C,153,GLD,0,0,Law Enforcement, ,3.31,75,7,W,4,WNW,ACHILLES,07/06/2024,1308,39.7335,-100.9487,39.7465,-100.8887,"Multiple reports from law enforcement and the public of a tornado southeast of Atwood. No damage was reported along the path as it likely stayed in open fields.","During the afternoon hours, scattered storms developed along the dryline as it moved over Northwest Kansas. One supercell produced an EF-Unknown tornado southeast of Atwood in Rawlins County The Rawlins County Storm and numerous others throughout the remainder of the afternoon produced pea to ping pong ball sized hail across Rawlins, Decatur, Thomas, Sheridan, Logan, and Gove counties. The largest hail fell near the town of Herndon in Rawlins County. The storms also produced damaging wind gusts of 58 to estimated 90 mph with damage to trees and a few overturned semi trucks across Logan, Gove, and Thomas counties.",232
1193089,POTTAWATOMIE CO.,FOSTORIA,08/14/2024,1825,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,193188,C,149,TOP,0,0,Storm Chaser, ,0.48,20,7,N,7,N,FOSTORIA,08/14/2024,1826,39.533,-96.543,39.532,-96.534,"A storm chaser provided photos of what appeared to be a ragged funnel on the ground.  No damage was reported with this tornado.  Times were based on radar data and photos.","Severe thunderstorms produced numerous reports of damaging winds during the evening of August 14th.  Many of the damage reports were likely due to what are called wet downbursts of locally damaging winds of 65 to 80 mph.  A supercell thunderstorm also developed near a warm frontal boundary and did produce a brief tornado based on photos however no damage was reported.",233
1193091,POTTAWATOMIE CO.,BLAINE,08/14/2024,1839,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,193188,C,149,TOP,0,0,Social Media, ,0.01,15,2,W,2,W,BLAINE,08/14/2024,1840,39.506,-96.441,39.506,-96.441,"Radar data along with social media photos and storm chaser accounts suggest that a small brief tornado occurred in this location.  Less a minute and no damage reported.","Severe thunderstorms produced numerous reports of damaging winds during the evening of August 14th.  Many of the damage reports were likely due to what are called wet downbursts of locally damaging winds of 65 to 80 mph.  A supercell thunderstorm also developed near a warm frontal boundary and did produce a brief tornado based on photos however no damage was reported.",234
1254868,ELLSWORTH CO.,CARNEIRO,04/01/2025,2053,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,201959,C,53,ICT,0,0,Trained Spotter, ,0.04,20,4,SE,4,SE,CARNEIRO,04/01/2025,2055,38.69,-97.97,38.6905,-97.9696,"A brief tornado was reported. No damage was found.","Strong south winds quickly increased low level moisture on Tuesday April 1st while a cold front sagged down from the north. This set the stage for severe storms to erupt during the early evening hour across central Kansas. One storm along the line quickly became a supercell and started to exhibit low level rotation. It produced a couple brief tornadoes as it approached Salina but luckily lifted before reaching the city. Numerous additional storms produced large hail along with damaging winds.",235
1254869,SALINE CO.,SMOLAN,04/01/2025,2114,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,201959,C,169,ICT,0,0,Trained Spotter, ,0.16,30,2,NNW,2,N,SMOLAN,04/01/2025,2117,38.76,-97.69,38.7612,-97.6875,"Trained spotter reported tornado with pictures sent via social media. No damage was found.","Strong south winds quickly increased low level moisture on Tuesday April 1st while a cold front sagged down from the north. This set the stage for severe storms to erupt during the early evening hour across central Kansas. One storm along the line quickly became a supercell and started to exhibit low level rotation. It produced a couple brief tornadoes as it approached Salina but luckily lifted before reaching the city. Numerous additional storms produced large hail along with damaging winds.",236
1248303,CHEROKEE CO.,LOWELL,04/20/2025,1257,Tornado, ,EF1,0,0,500000,0,KS,CST-6, ,201116,C,21,SGF,0,0,NWS Storm Survey, ,6.24,250,1,NE,4,N,GALENA,04/20/2025,1303,37.06,-94.69,37.1297,-94.618,"A NWS survey determined that an EF 1 tornado touched down near Empire Lake north of Galena, KS and tracked to the northeast before crossing into Missouri at the intersection of SE Turkey Creek Road and North State Line Avenue. Along its path in Cherokee County the tornado damaged hundreds of trees, knocked over power poles and lines and damaged multiple roofs.","A strong storm system moved through the area on Sunday April 20th, 2025.  This system brought tornadoes, damaging wind, large hail and heavy rain.  The heavy rainfall led to flooding as the area had already received heavy rainfall from the previous week.",237
1244373,POTTAWATOMIE CO.,BELVUE,04/28/2025,1737,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,200709,C,149,TOP,0,0,NWS Storm Survey, ,3.57,50,0,N,3,NW,ST MARYS,04/28/2025,1745,39.22,-96.17,39.2351,-96.1062,"What appeared to begin as a gustnado became connected to the storm updraft at least briefly along the leading edge of a thunderstorm as it moved through the small town of Belvue. The small vortex moved ENE for a few miles doing minor damage to trees and outbuildings before dissipating as strong outflow winds overwhelmed it.","In the late afternoon to evening hours, scattered storms developed and trained across portions of northeast Kansas, leading to isolated reports of Flash Flooding with up to 5 inches of rainfall reported. These storms also produced hail to baseball size, wind gusts to 70 mph, and a brief tornado in Pottawatomie county.",238
1257060,SHERMAN CO.,KANORADO ARPT,05/18/2025,1515,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,202207,C,181,GLD,0,0,NWS Employee, ,0.07,50,3,NNW,3,NNW,KANORADO ARPT,05/18/2025,1516,39.4394,-102.0403,39.4403,-102.0397,"An off duty NWS Employee reported a tornado roughly 7 miles north of Kanorado. Pictures of a funnel and a dust swirl was also passed along as well.  No damage occurred.","Numerous thunderstorms developed across the area leading to multiple hail reports, with the largest being 2 inches in diameter located in Wheeler and 5 S of St. Francis. Severe wind gusts were also reported as well, with the strongest being 63 mph 9 NNW of McDonald. Multiple tornadoes also occurred as well in Sherman, Cheyenne, and Gove counties.  The town of Grinnell was directly hit by a strong tornado.",239
1257059,CHEYENNE CO.,ST FRANCIS ARPT,05/18/2025,1612,Tornado, ,EF2,0,0,300000,0,KS,CST-6, ,202207,C,23,GLD,0,0,NWS Storm Survey, ,3.94,200,9,WSW,8,W,ST FRANCIS ARPT,05/18/2025,1619,39.6978,-101.9496,39.7544,-101.9591,"Tornado formed south of farmstead near River Road, made a glancing blow to the farmstead, then continued NNW toward Hwy 36.  Power poles were broken, a well established cotton wood tree was uprooted, and a well anchored antenna was twisted and bent by the tornado. Another farmstead north of CR M was also impacted by the tornado. The tornado removed the roof and doors from a metal building, relocated a couple grain bins, and leveled a wooden shed. However the tornado turned away from house before continuing north through the windbreak.  The tornado ended before reaching the highway.","Numerous thunderstorms developed across the area leading to multiple hail reports, with the largest being 2 inches in diameter located in Wheeler and 5 S of St. Francis. Severe wind gusts were also reported as well, with the strongest being 63 mph 9 NNW of McDonald. Multiple tornadoes also occurred as well in Sherman, Cheyenne, and Gove counties.  The town of Grinnell was directly hit by a strong tornado.",240
1253331,SCOTT CO.,SCOTT STATE PARK,05/18/2025,1635,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,201725,C,171,DDC,0,0,NWS Storm Survey, ,3.14,300,3,SW,2,NW,SCOTT STATE PARK,05/18/2025,1649,38.65,-100.95,38.7,-100.94,"Tornado began just south of W Road 270 in northern Scott County. The tornado tracked northward toward the Scott Wildlife Area where damage was observed to trees, including snapped trunks and a total destruction of an outbuilding. The tornado continued north into Logan County.","A regional outbreak of tornadoes occurred across portions|of western into south-central Kansas during the afternoon to|evening hours of Sunday 18 May 2025.  The first couple of tornadic|supercells occurred near Scott City KS in Scott County during the|late afternoon and progressed northward with both storms generating|EF2 tornadoes and a lone brief EFU tornado. A second tornadic|supercell developed near Dodge City KS in the early evening and|progressed northeast with an EFO tornado occurring near Kinsley KS|in Edwards County and an EF2 tornado near Garfield KS in Pawnee County.|A final long-duration tornadic supercell then formed in the mid|evening hours over Comanche County KS and commenced moving northeast|toward Greensburg KS in Kiowa County, Iuka KS in Pratt County,|north of Preston KS in Pratt County and finally across Stafford|and Reno Counties. This storm generated five EF3 tornadoes along with|several smaller satellite tornadoes.  The final count for this day|was 13 tornadoes just within the NWS Dodge City Warning area.",241
1253358,SCOTT CO.,MODOC,05/18/2025,1643,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,201725,C,171,DDC,0,0,NWS Storm Survey, ,7.36,150,1,W,7,NE,MODOC,05/18/2025,1655,38.48,-101.1,38.56,-101.01,"Tornado began just south of State Highway 96, southwest of Modoc. The tornado traveled northeast and immediately snapped power poles along the highway. As it continued northeastward, some train cars were toppled just west of town. To the north end of Modoc, a mobile home had its roof ripped off. As the tornado continued tracking northeastward in open fields, it continued producing sporadic damage to power lines, a home, and pivot irrigation systems. The tornado dissipated just north of W Road 200.","A regional outbreak of tornadoes occurred across portions|of western into south-central Kansas during the afternoon to|evening hours of Sunday 18 May 2025.  The first couple of tornadic|supercells occurred near Scott City KS in Scott County during the|late afternoon and progressed northward with both storms generating|EF2 tornadoes and a lone brief EFU tornado. A second tornadic|supercell developed near Dodge City KS in the early evening and|progressed northeast with an EFO tornado occurring near Kinsley KS|in Edwards County and an EF2 tornado near Garfield KS in Pawnee County.|A final long-duration tornadic supercell then formed in the mid|evening hours over Comanche County KS and commenced moving northeast|toward Greensburg KS in Kiowa County, Iuka KS in Pratt County,|north of Preston KS in Pratt County and finally across Stafford|and Reno Counties. This storm generated five EF3 tornadoes along with|several smaller satellite tornadoes.  The final count for this day|was 13 tornadoes just within the NWS Dodge City Warning area.",242
1257072,LOGAN CO.,ELKADER,05/18/2025,1648,Tornado, ,EF2,0,0,50000,0,KS,CST-6, ,202207,C,109,GLD,0,0,NWS Storm Survey, ,7.9,300,7,SW,4,NW,ELKADER,05/18/2025,1704,38.7,-100.942,38.814,-100.93,"Continuation and ending of track coming out of Scott County. This tornado destroyed oil an oil battery near Little Jerusalem Park, and damaged items at the park entrance that were bolted into concrete.  Strength taken from DDC survey. Track estimated from rotation on radar and the few damage reports that were received.","Numerous thunderstorms developed across the area leading to multiple hail reports, with the largest being 2 inches in diameter located in Wheeler and 5 S of St. Francis. Severe wind gusts were also reported as well, with the strongest being 63 mph 9 NNW of McDonald. Multiple tornadoes also occurred as well in Sherman, Cheyenne, and Gove counties.  The town of Grinnell was directly hit by a strong tornado.",243
1257075,GOVE CO.,CAMPUS,05/18/2025,1732,Tornado, ,EF3,0,0,0,0,KS,CST-6, ,202207,C,63,GLD,0,0,NWS Storm Survey, ,13,416,11,S,0,N,GRINNELL,05/18/2025,1800,38.961,-100.717,39.1332,-100.6308,"A significant tornado developed south-southwest of Grinnell west of the CR S and 22 intersection, then moved north-northeast across I-70 and over the western four blocks of the town of Grinnell before dissipating in a wheatfield north of the Grinnell Cow Paddy Golf Club.  The tornado caused damage to farmstead at CR X and 26, and east of the CR Z and 26 intersection.  Damage included moving round bales, leveling wooden sheds, pushing farm equipment and vehicles, and breaking large tree limbs.  Roughly 40 houses in Grinnell were damaged or destroyed, along with quonsets or other sheds.  Notable damage included moving a house roughly four inches off the foundation, debris piercing the grain bins on the north side of town, causing thousands of bushels of grain to spill out, complete destruction of a house built in the 1800s, and moving a couple graveside head stones a couple hundred yards.","Numerous thunderstorms developed across the area leading to multiple hail reports, with the largest being 2 inches in diameter located in Wheeler and 5 S of St. Francis. Severe wind gusts were also reported as well, with the strongest being 63 mph 9 NNW of McDonald. Multiple tornadoes also occurred as well in Sherman, Cheyenne, and Gove counties.  The town of Grinnell was directly hit by a strong tornado.",244
1257076,SHERIDAN CO.,ANGELUS,05/18/2025,1800,Tornado, ,EF3,0,0,0,0,KS,CST-6, ,202207,C,179,GLD,0,0,NWS Storm Survey, ,0.33,416,4,SSE,4,SE,ANGELUS,05/18/2025,1802,39.1332,-100.6307,39.14,-100.63,"Continuation of the Gove County tornado that impacted Grinnell.","Numerous thunderstorms developed across the area leading to multiple hail reports, with the largest being 2 inches in diameter located in Wheeler and 5 S of St. Francis. Severe wind gusts were also reported as well, with the strongest being 63 mph 9 NNW of McDonald. Multiple tornadoes also occurred as well in Sherman, Cheyenne, and Gove counties.  The town of Grinnell was directly hit by a strong tornado.",245
